record_id,mandi_id,mandi_name,crop_type,crop_category,quantity_quintals,procurement_date,slot_start,slot_end,slot_hour,day_of_week,month,farmers_in_selected_slot,active_queue_count,arrival_time,completion_time,created_at,actual_processing_duration_mins
SYN-04541,MD-KOL-003,New Town Agricultural Mandi,Soybean,oilseeds,69.05,2025-12-30,10:00:00,10:30:00,10,1,12,6,8,2025-12-30 11:05:00,2025-12-30 11:52:00,2025-12-30 10:03:00,47
SYN-04542,MD-KOL-003,New Town Agricultural Mandi,Jute,commercial_and_fibre,57.47,2026-01-18,14:30:00,15:00:00,14,6,1,6,9,2026-01-18 14:40:00,2026-01-18 15:27:00,2026-01-18 12:29:00,47
SYN-04543,MD-BRD-001,Burdwan Agricultural Mandi,Gram (Chana),pulses,23.83,2026-07-18,12:30:00,13:00:00,12,5,7,9,11,2026-07-18 12:35:00,2026-07-18 13:14:00,2026-07-18 10:41:00,39
SYN-04544,MD-KOL-003,New Town Agricultural Mandi,Soybean,oilseeds,63.4,2026-01-08,10:00:00,10:30:00,10,3,1,3,9,2026-01-08 10:00:00,2026-01-08 10:41:00,2026-01-08 06:45:00,41
SYN-04545,MD-KOL-002,Taratala Agricultural Mandi,Jowar (Sorghum),coarse_cereals,65.64,2025-09-29,10:30:00,11:00:00,10,0,9,10,11,2025-09-29 10:35:00,2025-09-29 11:32:00,2025-09-29 10:20:00,57
SYN-04546,MD-MUR-001,Murshidabad Agricultural Mandi,Sugarcane,commercial_and_fibre,57.23,2026-04-04,14:00:00,14:30:00,14,5,4,5,4,2026-04-04 15:00:00,2026-04-04 15:51:00,2026-04-04 11:46:00,51
SYN-04547,MD-KOL-001,Ballygunge Agricultural Mandi,Jowar (Sorghum),coarse_cereals,28.4,2025-12-26,10:00:00,10:30:00,10,4,12,12,16,2025-12-26 11:00:00,2025-12-26 11:57:00,2025-12-26 07:35:00,57
SYN-04548,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,43.78,2026-05-28,08:30:00,09:00:00,8,3,5,2,3,2026-05-28 09:35:00,2026-05-28 10:10:00,2026-05-28 09:02:00,35
SYN-04549,MD-KOL-003,New Town Agricultural Mandi,Rice / Paddy,food_grains,25.35,2025-11-16,15:00:00,15:30:00,15,6,11,3,4,2025-11-16 15:05:00,2025-11-16 15:33:00,2025-11-16 11:14:00,28
SYN-04550,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,43.48,2026-06-13,12:30:00,13:00:00,12,5,6,11,14,2026-06-13 12:30:00,2026-06-13 13:17:00,2026-06-13 11:44:00,47
SYN-04551,MD-MUR-001,Murshidabad Agricultural Mandi,Groundnut,oilseeds,22.22,2025-01-28,14:00:00,14:30:00,14,1,1,8,12,2025-01-28 14:15:00,2025-01-28 14:57:00,2025-01-28 11:19:00,42
SYN-04552,MD-KOL-003,New Town Agricultural Mandi,Arhar (Tur),pulses,39.22,2025-01-23,12:30:00,13:00:00,12,3,1,2,4,2025-01-23 12:40:00,2025-01-23 13:03:00,2025-01-23 08:52:00,23
SYN-04553,MD-BRD-001,Burdwan Agricultural Mandi,Sugarcane,commercial_and_fibre,79.59,2025-03-02,12:00:00,12:30:00,12,6,3,6,9,2025-03-02 12:00:00,2025-03-02 12:52:00,2025-03-02 11:32:00,52
SYN-04554,MD-KOL-002,Taratala Agricultural Mandi,Wheat,food_grains,77.86,2025-12-05,14:30:00,15:00:00,14,4,12,10,13,2025-12-05 14:30:00,2025-12-05 15:22:00,2025-12-05 13:19:00,52
SYN-04555,MD-HOO-001,Hooghly Agricultural Mandi,Arhar (Tur),pulses,51.34,2026-03-08,08:30:00,09:00:00,8,6,3,8,12,2026-03-08 08:45:00,2026-03-08 09:33:00,2026-03-08 06:22:00,48
SYN-04556,MD-KOL-002,Taratala Agricultural Mandi,Groundnut,oilseeds,13.34,2025-05-12,10:00:00,10:30:00,10,0,5,7,12,2025-05-12 11:15:00,2025-05-12 11:57:00,2025-05-12 09:17:00,42
SYN-04557,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,32.98,2025-04-05,13:30:00,14:00:00,13,5,4,9,11,2025-04-05 13:40:00,2025-04-05 14:43:00,2025-04-05 12:30:00,63
SYN-04558,MD-HOW-001,Howrah Agricultural Mandi,Sugarcane,commercial_and_fibre,60.19,2026-06-08,16:30:00,17:00:00,16,0,6,5,9,2026-06-08 17:40:00,2026-06-08 18:32:00,2026-06-08 16:19:00,52
SYN-04559,MD-BRD-001,Burdwan Agricultural Mandi,Mustard / Rapeseed,oilseeds,23.97,2026-04-02,11:30:00,12:00:00,11,3,4,3,4,2026-04-02 12:45:00,2026-04-02 13:21:00,2026-04-02 10:04:00,36
SYN-04560,MD-KOL-003,New Town Agricultural Mandi,Groundnut,oilseeds,8.89,2026-01-30,16:00:00,16:30:00,16,4,1,5,7,2026-01-30 16:15:00,2026-01-30 16:54:00,2026-01-30 15:30:00,39
SYN-04561,MD-BRD-001,Burdwan Agricultural Mandi,Groundnut,oilseeds,54.8,2025-10-24,14:00:00,14:30:00,14,4,10,2,5,2025-10-24 14:10:00,2025-10-24 14:49:00,2025-10-24 12:15:00,39
SYN-04562,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,45.41,2025-09-13,11:30:00,12:00:00,11,5,9,7,7,2025-09-13 11:45:00,2025-09-13 12:40:00,2025-09-13 10:45:00,55
SYN-04563,MD-KOL-003,New Town Agricultural Mandi,Wheat,food_grains,14.63,2025-01-13,11:30:00,12:00:00,11,0,1,6,8,2025-01-13 11:30:00,2025-01-13 12:00:00,2025-01-13 08:32:00,30
SYN-04564,MD-HOO-001,Hooghly Agricultural Mandi,Maize,coarse_cereals,40.53,2025-04-25,09:00:00,09:30:00,9,4,4,8,8,2025-04-25 09:05:00,2025-04-25 09:42:00,2025-04-25 08:19:00,37
SYN-04565,MD-HOW-001,Howrah Agricultural Mandi,Sugarcane,commercial_and_fibre,98.06,2026-06-30,12:00:00,12:30:00,12,1,6,6,6,2026-06-30 13:15:00,2026-06-30 14:13:00,2026-06-30 11:24:00,58
SYN-04566,MD-HOO-001,Hooghly Agricultural Mandi,Groundnut,oilseeds,50.07,2025-07-26,08:30:00,09:00:00,8,5,7,7,7,2025-07-26 09:40:00,2025-07-26 10:23:00,2025-07-26 08:54:00,43
SYN-04567,MD-NAD-001,Nadia Agricultural Mandi,Rice / Paddy,food_grains,21.11,2026-03-05,11:00:00,11:30:00,11,3,3,8,11,2026-03-05 12:05:00,2026-03-05 12:43:00,2026-03-05 09:58:00,38
SYN-04568,MD-KOL-001,Ballygunge Agricultural Mandi,Gram (Chana),pulses,33.29,2026-03-04,10:30:00,11:00:00,10,2,3,6,6,2026-03-04 10:35:00,2026-03-04 11:16:00,2026-03-04 07:23:00,41
SYN-04569,MD-NAD-001,Nadia Agricultural Mandi,Groundnut,oilseeds,63.91,2025-07-08,16:30:00,17:00:00,16,1,7,8,10,2025-07-08 17:45:00,2025-07-08 18:36:00,2025-07-08 17:09:00,51
SYN-04570,MD-BRD-001,Burdwan Agricultural Mandi,Soybean,oilseeds,11.36,2025-05-05,11:00:00,11:30:00,11,0,5,4,7,2025-05-05 11:10:00,2025-05-05 11:42:00,2025-05-05 09:49:00,32
SYN-04571,MD-BRD-001,Burdwan Agricultural Mandi,Gram (Chana),pulses,40.08,2026-02-25,11:00:00,11:30:00,11,2,2,13,16,2026-02-25 12:15:00,2026-02-25 13:10:00,2026-02-25 10:46:00,55
SYN-04572,MD-KOL-003,New Town Agricultural Mandi,Soybean,oilseeds,52.72,2025-02-26,11:00:00,11:30:00,11,2,2,8,13,2025-02-26 12:05:00,2025-02-26 12:50:00,2025-02-26 09:14:00,45
SYN-04573,MD-KOL-003,New Town Agricultural Mandi,Rice / Paddy,food_grains,59.28,2025-10-28,09:30:00,10:00:00,9,1,10,9,9,2025-10-28 09:40:00,2025-10-28 10:25:00,2025-10-28 07:43:00,45
SYN-04574,MD-MUR-001,Murshidabad Agricultural Mandi,Jute,commercial_and_fibre,27.76,2026-06-24,11:00:00,11:30:00,11,2,6,6,8,2026-06-24 11:10:00,2026-06-24 11:50:00,2026-06-24 07:49:00,40
SYN-04575,MD-BRD-001,Burdwan Agricultural Mandi,Rice / Paddy,food_grains,73.51,2026-03-09,14:30:00,15:00:00,14,0,3,9,9,2026-03-09 14:35:00,2026-03-09 15:27:00,2026-03-09 13:30:00,52
SYN-04576,MD-MUR-001,Murshidabad Agricultural Mandi,Soybean,oilseeds,27.98,2026-04-10,13:00:00,13:30:00,13,4,4,4,8,2026-04-10 13:10:00,2026-04-10 13:44:00,2026-04-10 10:25:00,34
SYN-04577,MD-MUR-001,Murshidabad Agricultural Mandi,Groundnut,oilseeds,11.21,2025-02-20,11:00:00,11:30:00,11,3,2,12,15,2025-02-20 11:15:00,2025-02-20 12:05:00,2025-02-20 08:46:00,50
SYN-04578,MD-HOW-001,Howrah Agricultural Mandi,Rice / Paddy,food_grains,15.83,2025-05-02,15:30:00,16:00:00,15,4,5,7,10,2025-05-02 15:45:00,2025-05-02 16:21:00,2025-05-02 14:03:00,36
SYN-04579,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,42.03,2025-06-17,08:30:00,09:00:00,8,1,6,10,10,2025-06-17 09:40:00,2025-06-17 10:27:00,2025-06-17 07:58:00,47
SYN-04580,MD-KOL-002,Taratala Agricultural Mandi,Jute,commercial_and_fibre,18.4,2025-06-27,15:00:00,15:30:00,15,4,6,4,6,2025-06-27 15:05:00,2025-06-27 15:39:00,2025-06-27 11:06:00,34
SYN-04581,MD-KOL-003,New Town Agricultural Mandi,Cotton,commercial_and_fibre,81.26,2025-04-29,08:30:00,09:00:00,8,1,4,5,5,2025-04-29 08:35:00,2025-04-29 09:20:00,2025-04-29 05:52:00,45
SYN-04582,MD-BRD-001,Burdwan Agricultural Mandi,Mustard / Rapeseed,oilseeds,61.68,2026-08-15,15:00:00,15:30:00,15,5,8,9,9,2026-08-15 15:15:00,2026-08-15 16:00:00,2026-08-15 15:00:00,45
SYN-04583,MD-KOL-003,New Town Agricultural Mandi,Wheat,food_grains,10.94,2025-04-11,16:00:00,16:30:00,16,4,4,4,4,2025-04-11 16:10:00,2025-04-11 16:35:00,2025-04-11 14:22:00,25
SYN-04584,MD-KOL-003,New Town Agricultural Mandi,Urad,pulses,49.55,2026-03-07,14:00:00,14:30:00,14,5,3,6,7,2026-03-07 14:05:00,2026-03-07 14:43:00,2026-03-07 10:48:00,38
SYN-04585,MD-BRD-001,Burdwan Agricultural Mandi,Jowar (Sorghum),coarse_cereals,68.87,2025-12-23,08:30:00,09:00:00,8,1,12,4,7,2025-12-23 08:35:00,2025-12-23 09:18:00,2025-12-23 05:01:00,43
SYN-04586,MD-KOL-002,Taratala Agricultural Mandi,Jute,commercial_and_fibre,17.58,2026-01-07,12:00:00,12:30:00,12,2,1,5,7,2026-01-07 12:00:00,2026-01-07 12:39:00,2026-01-07 09:45:00,39
SYN-04587,MD-NAD-001,Nadia Agricultural Mandi,Wheat,food_grains,60.75,2025-05-11,15:00:00,15:30:00,15,6,5,4,6,2025-05-11 15:00:00,2025-05-11 15:32:00,2025-05-11 11:27:00,32
SYN-04588,MD-HOO-001,Hooghly Agricultural Mandi,Soybean,oilseeds,69.94,2025-07-07,12:00:00,12:30:00,12,0,7,3,7,2025-07-07 12:05:00,2025-07-07 12:32:00,2025-07-07 09:32:00,27
SYN-04589,MD-MUR-001,Murshidabad Agricultural Mandi,Gram (Chana),pulses,48.84,2026-01-04,11:30:00,12:00:00,11,6,1,8,14,2026-01-04 11:35:00,2026-01-04 12:20:00,2026-01-04 10:40:00,45
SYN-04590,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,40.32,2025-07-01,11:30:00,12:00:00,11,1,7,7,10,2025-07-01 11:35:00,2025-07-01 12:20:00,2025-07-01 07:48:00,45
SYN-04591,MD-HOO-001,Hooghly Agricultural Mandi,Jute,commercial_and_fibre,90.21,2026-02-27,09:30:00,10:00:00,9,4,2,4,6,2026-02-27 10:30:00,2026-02-27 11:19:00,2026-02-27 07:22:00,49
SYN-04592,MD-BRD-001,Burdwan Agricultural Mandi,Groundnut,oilseeds,51.89,2025-01-25,11:30:00,12:00:00,11,5,1,9,9,2025-01-25 11:35:00,2025-01-25 12:29:00,2025-01-25 09:36:00,54
SYN-04593,MD-MUR-001,Murshidabad Agricultural Mandi,Urad,pulses,21.08,2025-02-14,08:00:00,08:30:00,8,4,2,10,11,2025-02-14 08:00:00,2025-02-14 08:37:00,2025-02-14 04:47:00,37
SYN-04594,MD-NAD-001,Nadia Agricultural Mandi,Urad,pulses,17.34,2026-03-19,13:30:00,14:00:00,13,3,3,9,11,2026-03-19 13:40:00,2026-03-19 14:19:00,2026-03-19 10:34:00,39
SYN-04595,MD-NAD-001,Nadia Agricultural Mandi,Gram (Chana),pulses,33.19,2026-01-10,11:00:00,11:30:00,11,5,1,10,11,2026-01-10 11:10:00,2026-01-10 11:50:00,2026-01-10 07:35:00,40
SYN-04596,MD-MUR-001,Murshidabad Agricultural Mandi,Groundnut,oilseeds,31.13,2025-01-27,10:00:00,10:30:00,10,0,1,9,14,2025-01-27 10:05:00,2025-01-27 10:55:00,2025-01-27 06:13:00,50
SYN-04597,MD-MUR-001,Murshidabad Agricultural Mandi,Sugarcane,commercial_and_fibre,43.0,2026-07-01,08:30:00,09:00:00,8,2,7,7,10,2026-07-01 08:30:00,2026-07-01 09:23:00,2026-07-01 07:09:00,53
SYN-04598,MD-NAD-001,Nadia Agricultural Mandi,Arhar (Tur),pulses,14.79,2025-01-03,16:00:00,16:30:00,16,4,1,7,9,2025-01-03 17:15:00,2025-01-03 17:49:00,2025-01-03 15:39:00,34
SYN-04599,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,60.72,2026-08-04,12:00:00,12:30:00,12,1,8,2,3,2026-08-04 12:10:00,2026-08-04 12:44:00,2026-08-04 10:34:00,34
SYN-04600,MD-NAD-001,Nadia Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,52.3,2026-03-20,13:00:00,13:30:00,13,4,3,4,5,2026-03-20 13:05:00,2026-03-20 13:45:00,2026-03-20 11:38:00,40
SYN-04601,MD-KOL-002,Taratala Agricultural Mandi,Soybean,oilseeds,28.54,2026-08-24,14:00:00,14:30:00,14,0,8,6,10,2026-08-24 14:05:00,2026-08-24 14:49:00,2026-08-24 13:33:00,44
SYN-04602,MD-HOO-001,Hooghly Agricultural Mandi,Soybean,oilseeds,22.74,2026-07-31,13:00:00,13:30:00,13,4,7,2,7,2026-07-31 13:10:00,2026-07-31 13:40:00,2026-07-31 11:44:00,30
SYN-04603,MD-HOW-001,Howrah Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,17.69,2025-07-10,11:00:00,11:30:00,11,3,7,4,4,2025-07-10 11:00:00,2025-07-10 11:19:00,2025-07-10 09:29:00,19
SYN-04604,MD-MUR-001,Murshidabad Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,16.75,2026-04-05,13:00:00,13:30:00,13,6,4,1,6,2026-04-05 13:05:00,2026-04-05 13:32:00,2026-04-05 10:57:00,27
SYN-04605,MD-HOO-001,Hooghly Agricultural Mandi,Groundnut,oilseeds,46.78,2025-05-09,10:00:00,10:30:00,10,4,5,11,14,2025-05-09 10:15:00,2025-05-09 11:14:00,2025-05-09 06:25:00,59
SYN-04606,MD-MUR-001,Murshidabad Agricultural Mandi,Soybean,oilseeds,14.75,2025-10-14,12:00:00,12:30:00,12,1,10,9,11,2025-10-14 12:15:00,2025-10-14 12:56:00,2025-10-14 11:45:00,41
SYN-04607,MD-BRD-001,Burdwan Agricultural Mandi,Urad,pulses,57.81,2025-05-26,10:00:00,10:30:00,10,0,5,9,11,2025-05-26 10:10:00,2025-05-26 11:02:00,2025-05-26 08:13:00,52
SYN-04608,MD-BRD-001,Burdwan Agricultural Mandi,Rice / Paddy,food_grains,29.54,2025-10-23,15:30:00,16:00:00,15,3,10,4,7,2025-10-23 15:45:00,2025-10-23 16:18:00,2025-10-23 13:13:00,33
SYN-04609,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,17.19,2026-06-15,12:00:00,12:30:00,12,0,6,3,3,2026-06-15 12:00:00,2026-06-15 12:40:00,2026-06-15 11:45:00,40
SYN-04610,MD-BRD-001,Burdwan Agricultural Mandi,Groundnut,oilseeds,61.03,2025-09-23,10:00:00,10:30:00,10,1,9,12,14,2025-09-23 10:05:00,2025-09-23 11:08:00,2025-09-23 07:41:00,63
SYN-04611,MD-KOL-003,New Town Agricultural Mandi,Moong,pulses,25.22,2025-02-26,13:30:00,14:00:00,13,2,2,6,6,2025-02-26 14:30:00,2025-02-26 15:00:00,2025-02-26 13:37:00,30
SYN-04612,MD-HOO-001,Hooghly Agricultural Mandi,Moong,pulses,23.86,2025-07-17,09:30:00,10:00:00,9,3,7,7,9,2025-07-17 09:30:00,2025-07-17 10:01:00,2025-07-17 08:09:00,31
SYN-04613,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,11.52,2026-04-24,11:30:00,12:00:00,11,4,4,9,12,2026-04-24 11:35:00,2026-04-24 12:17:00,2026-04-24 09:24:00,42
SYN-04614,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,49.63,2025-11-14,15:30:00,16:00:00,15,4,11,2,10,2025-11-14 15:30:00,2025-11-14 16:02:00,2025-11-14 14:05:00,32
SYN-04615,MD-MUR-001,Murshidabad Agricultural Mandi,Maize,coarse_cereals,31.53,2025-12-07,14:30:00,15:00:00,14,6,12,11,15,2025-12-07 14:30:00,2025-12-07 15:21:00,2025-12-07 12:09:00,51
SYN-04616,MD-MUR-001,Murshidabad Agricultural Mandi,Urad,pulses,50.26,2025-09-20,13:30:00,14:00:00,13,5,9,6,7,2025-09-20 13:45:00,2025-09-20 14:19:00,2025-09-20 10:10:00,34
SYN-04617,MD-HOO-001,Hooghly Agricultural Mandi,Sugarcane,commercial_and_fibre,68.6,2025-06-28,11:30:00,12:00:00,11,5,6,3,4,2025-06-28 11:40:00,2025-06-28 12:34:00,2025-06-28 08:57:00,54
SYN-04618,MD-KOL-001,Ballygunge Agricultural Mandi,Arhar (Tur),pulses,53.4,2025-12-30,11:00:00,11:30:00,11,1,12,6,9,2025-12-30 11:05:00,2025-12-30 11:52:00,2025-12-30 07:43:00,47
SYN-04619,MD-KOL-002,Taratala Agricultural Mandi,Arhar (Tur),pulses,39.24,2026-01-20,08:00:00,08:30:00,8,1,1,6,8,2026-01-20 08:15:00,2026-01-20 09:01:00,2026-01-20 07:26:00,46
SYN-04620,MD-KOL-002,Taratala Agricultural Mandi,Mustard / Rapeseed,oilseeds,56.32,2026-07-01,12:30:00,13:00:00,12,2,7,8,8,2026-07-01 12:30:00,2026-07-01 13:16:00,2026-07-01 09:18:00,46
SYN-04621,MD-MUR-001,Murshidabad Agricultural Mandi,Sugarcane,commercial_and_fibre,74.21,2026-01-11,12:30:00,13:00:00,12,6,1,7,10,2026-01-11 13:30:00,2026-01-11 14:23:00,2026-01-11 11:51:00,53
SYN-04622,MD-HOW-001,Howrah Agricultural Mandi,Moong,pulses,30.44,2026-08-28,08:00:00,08:30:00,8,4,8,8,12,2026-08-28 08:05:00,2026-08-28 08:40:00,2026-08-28 06:13:00,35
SYN-04623,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,58.21,2026-05-18,09:00:00,09:30:00,9,0,5,8,12,2026-05-18 09:05:00,2026-05-18 09:49:00,2026-05-18 05:40:00,44
SYN-04624,MD-HOO-001,Hooghly Agricultural Mandi,Wheat,food_grains,56.45,2025-02-17,08:00:00,08:30:00,8,0,2,5,7,2025-02-17 08:05:00,2025-02-17 08:36:00,2025-02-17 06:21:00,31
SYN-04625,MD-MUR-001,Murshidabad Agricultural Mandi,Maize,coarse_cereals,10.4,2025-08-27,10:30:00,11:00:00,10,2,8,4,7,2025-08-27 10:40:00,2025-08-27 11:06:00,2025-08-27 09:54:00,26
SYN-04626,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,58.9,2025-08-22,08:00:00,08:30:00,8,4,8,3,3,2025-08-22 08:10:00,2025-08-22 08:42:00,2025-08-22 06:39:00,32
SYN-04627,MD-HOW-001,Howrah Agricultural Mandi,Soybean,oilseeds,24.25,2025-01-02,11:00:00,11:30:00,11,3,1,12,12,2025-01-02 12:10:00,2025-01-02 13:05:00,2025-01-02 11:07:00,55
SYN-04628,MD-KOL-002,Taratala Agricultural Mandi,Groundnut,oilseeds,41.59,2025-04-20,11:00:00,11:30:00,11,6,4,9,13,2025-04-20 11:05:00,2025-04-20 12:00:00,2025-04-20 09:11:00,55
SYN-04629,MD-MUR-001,Murshidabad Agricultural Mandi,Rice / Paddy,food_grains,17.79,2026-04-09,11:00:00,11:30:00,11,3,4,9,12,2026-04-09 11:00:00,2026-04-09 11:48:00,2026-04-09 07:19:00,48
SYN-04630,MD-KOL-001,Ballygunge Agricultural Mandi,Mustard / Rapeseed,oilseeds,9.43,2025-08-03,10:00:00,10:30:00,10,6,8,7,8,2025-08-03 10:05:00,2025-08-03 10:45:00,2025-08-03 07:15:00,40
SYN-04631,MD-MUR-001,Murshidabad Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,10.91,2025-03-31,12:00:00,12:30:00,12,0,3,5,8,2025-03-31 12:10:00,2025-03-31 12:38:00,2025-03-31 09:09:00,28
SYN-04632,MD-KOL-002,Taratala Agricultural Mandi,Arhar (Tur),pulses,13.7,2025-06-24,14:30:00,15:00:00,14,1,6,2,7,2025-06-24 14:40:00,2025-06-24 15:09:00,2025-06-24 12:44:00,29
SYN-04633,MD-KOL-002,Taratala Agricultural Mandi,Groundnut,oilseeds,9.23,2025-06-17,10:30:00,11:00:00,10,1,6,7,10,2025-06-17 10:35:00,2025-06-17 11:22:00,2025-06-17 09:29:00,47
SYN-04634,MD-KOL-003,New Town Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,17.94,2025-04-17,10:30:00,11:00:00,10,3,4,5,10,2025-04-17 10:45:00,2025-04-17 11:17:00,2025-04-17 10:04:00,32
SYN-04635,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,49.14,2025-03-03,12:00:00,12:30:00,12,0,3,9,10,2025-03-03 12:00:00,2025-03-03 12:39:00,2025-03-03 09:49:00,39
SYN-04636,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,38.02,2026-04-10,10:00:00,10:30:00,10,4,4,11,13,2026-04-10 11:10:00,2026-04-10 12:03:00,2026-04-10 08:15:00,53
SYN-04637,MD-KOL-002,Taratala Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,68.84,2026-05-17,10:30:00,11:00:00,10,6,5,5,7,2026-05-17 11:30:00,2026-05-17 12:17:00,2026-05-17 10:38:00,47
SYN-04638,MD-NAD-001,Nadia Agricultural Mandi,Soybean,oilseeds,58.14,2025-10-29,11:00:00,11:30:00,11,2,10,9,12,2025-10-29 12:00:00,2025-10-29 12:55:00,2025-10-29 09:03:00,55
SYN-04639,MD-BRD-001,Burdwan Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,18.81,2026-01-10,11:30:00,12:00:00,11,5,1,13,15,2026-01-10 12:40:00,2026-01-10 13:37:00,2026-01-10 11:50:00,57
SYN-04640,MD-KOL-002,Taratala Agricultural Mandi,Jute,commercial_and_fibre,50.43,2026-07-13,14:00:00,14:30:00,14,0,7,3,4,2026-07-13 15:05:00,2026-07-13 15:50:00,2026-07-13 13:11:00,45
SYN-04641,MD-NAD-001,Nadia Agricultural Mandi,Rice / Paddy,food_grains,40.17,2026-05-28,15:30:00,16:00:00,15,3,5,0,2,2026-05-28 15:40:00,2026-05-28 16:06:00,2026-05-28 15:16:00,26
SYN-04642,MD-KOL-003,New Town Agricultural Mandi,Groundnut,oilseeds,30.45,2025-01-20,11:30:00,12:00:00,11,0,1,8,12,2025-01-20 11:35:00,2025-01-20 12:14:00,2025-01-20 07:51:00,39
SYN-04643,MD-HOW-001,Howrah Agricultural Mandi,Sugarcane,commercial_and_fibre,57.13,2026-08-03,11:30:00,12:00:00,11,0,8,8,10,2026-08-03 11:45:00,2026-08-03 12:40:00,2026-08-03 08:50:00,55
SYN-04644,MD-KOL-003,New Town Agricultural Mandi,Arhar (Tur),pulses,41.84,2025-02-10,16:00:00,16:30:00,16,0,2,5,8,2025-02-10 16:05:00,2025-02-10 16:35:00,2025-02-10 12:34:00,30
SYN-04645,MD-MUR-001,Murshidabad Agricultural Mandi,Arhar (Tur),pulses,40.25,2025-01-17,12:00:00,12:30:00,12,4,1,7,12,2025-01-17 13:05:00,2025-01-17 13:47:00,2025-01-17 12:30:00,42
SYN-04646,MD-HOO-001,Hooghly Agricultural Mandi,Cotton,commercial_and_fibre,45.35,2025-09-03,16:00:00,16:30:00,16,2,9,6,6,2025-09-03 16:10:00,2025-09-03 16:52:00,2025-09-03 13:04:00,42
SYN-04647,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,59.35,2026-03-30,14:00:00,14:30:00,14,0,3,2,4,2026-03-30 15:00:00,2026-03-30 15:36:00,2026-03-30 12:19:00,36
SYN-04648,MD-BRD-001,Burdwan Agricultural Mandi,Jute,commercial_and_fibre,39.61,2025-02-18,10:00:00,10:30:00,10,1,2,5,7,2025-02-18 11:00:00,2025-02-18 11:41:00,2025-02-18 08:33:00,41
SYN-04649,MD-NAD-001,Nadia Agricultural Mandi,Sugarcane,commercial_and_fibre,86.01,2025-06-28,10:00:00,10:30:00,10,5,6,13,14,2025-06-28 10:10:00,2025-06-28 11:23:00,2025-06-28 09:41:00,73
SYN-04650,MD-KOL-002,Taratala Agricultural Mandi,Arhar (Tur),pulses,58.04,2025-06-09,09:30:00,10:00:00,9,0,6,6,5,2025-06-09 10:35:00,2025-06-09 11:19:00,2025-06-09 08:39:00,44
SYN-04651,MD-KOL-002,Taratala Agricultural Mandi,Urad,pulses,21.21,2025-08-30,14:00:00,14:30:00,14,5,8,5,9,2025-08-30 14:05:00,2025-08-30 14:37:00,2025-08-30 11:26:00,32
SYN-04652,MD-KOL-003,New Town Agricultural Mandi,Wheat,food_grains,64.93,2026-08-23,10:00:00,10:30:00,10,6,8,9,8,2026-08-23 11:10:00,2026-08-23 11:58:00,2026-08-23 07:28:00,48
SYN-04653,MD-KOL-001,Ballygunge Agricultural Mandi,Jowar (Sorghum),coarse_cereals,58.81,2025-07-21,13:30:00,14:00:00,13,0,7,6,6,2025-07-21 14:35:00,2025-07-21 15:19:00,2025-07-21 13:21:00,44
SYN-04654,MD-NAD-001,Nadia Agricultural Mandi,Rice / Paddy,food_grains,44.35,2025-05-08,12:00:00,12:30:00,12,3,5,7,7,2025-05-08 12:10:00,2025-05-08 12:51:00,2025-05-08 10:32:00,41
SYN-04655,MD-HOW-001,Howrah Agricultural Mandi,Wheat,food_grains,16.14,2025-03-16,15:30:00,16:00:00,15,6,3,7,11,2025-03-16 16:30:00,2025-03-16 17:11:00,2025-03-16 15:30:00,41
SYN-04656,MD-KOL-001,Ballygunge Agricultural Mandi,Moong,pulses,48.24,2025-05-01,14:00:00,14:30:00,14,3,5,9,13,2025-05-01 14:10:00,2025-05-01 14:51:00,2025-05-01 12:09:00,41
SYN-04657,MD-HOW-001,Howrah Agricultural Mandi,Urad,pulses,27.41,2025-03-22,08:00:00,08:30:00,8,5,3,8,8,2025-03-22 09:05:00,2025-03-22 09:46:00,2025-03-22 05:11:00,41
